movieId,imdbId,tmdbId,year
71484,985058,36800,2009
71490,1220213,21398,2009
71494,419724,23127,2009
71500,862856,23202,2007
71518,1172233,22798,2009
71520,1058017,23082,2009
71522,1286798,62635,2008
71530,986263,19959,2009
71533,1097013,18065,2009
71535,1156398,19908,2009
71537,1016075,28665,2009
71542,1331025,23044,2009
71550,1018818,18176,2008
71571,1232783,26688,2009
71573,365929,22787,2009
71575,405393,4786,2008
71579,1174732,24684,2009
71619,1035736,11156,2009
71640,1333634,26763,2008
71668,1078940,19899,2009
71670,881891,23706,2009
71675,1504402,142084,2009
71677,1360866,39488,2009
71688,1093370,11807,2007
71691,1097643,17622,2008
71700,896534,23966,2008
71730,1276996,70569,2008
71732,902290,21910,2008
71745,386117,16523,2009
71748,459913,46931,2007
71817,1326194,19837,2009
71821,1100119,25132,2009
71823,808399,12572,2009
71838,1197624,22803,2009
71867,1075110,33806,2009
71876,1129445,8915,2009
71878,814335,19904,2009
71902,1186370,19918,2009
71910,471041,24056,2009
71926,926380,23512,2009
71928,896529,31189,2009
71991,1224366,8926,2008
72011,1193138,22947,2009
72039,1100048,26191,2008
72041,1100053,23173,2009
72043,1482967,53985,2009
72094,465737,84089,2007
72113,1130088,22447,2008
72129,1233227,22804,2009
72131,1477715,13576,2009
72165,450405,24418,2009
72167,1300851,22821,2009
72169,1213585,22800,2009
72171,1190536,24804,2009
72176,1228953,29150,2009
72209,375568,16577,2009
72224,1161418,22820,2009
72226,432283,10315,2009
72228,974014,30431,2009
72249,1023441,38984,2009
72265,795438,14834,2009
72294,1067106,17979,2009
72321,1515158,106537,2009
72330,1134629,4475,2009
72332,1517595,nan,2009
72356,1425244,24480,2009
72369,1054122,24293,2009
72378,1190080,14161,2009
72380,362478,22825,2009
72386,913425,8088,2009
72391,1242845,21581,2009
72393,1220198,22824,2009
72395,929632,25793,2009
72405,1095217,11699,2009
72407,1259571,18239,2009
72479,790712,28089,2009
72485,1172963,7860,2008
72489,1186367,22832,2009
72491,1337051,32511,2009
72514,467017,20093,2008
72516,834941,73501,2007
72557,1139319,33035,2008
72601,1543920,34003,2009
72603,1526300,25472,2009
72605,765010,7445,2009
72624,878674,18595,2007
72628,1267319,27258,2008
72630,804529,20764,2008
72632,1310569,25467,2009
72641,878804,22881,2009
72672,1232831,25716,2009
72694,1247692,22640,2009
72696,976238,22949,2009
72701,762125,16866,2009
72703,1175506,12404,2008
72712,1241325,23951,2009
72718,1087527,29406,2008
72720,1315981,34653,2009
72726,1186366,51284,2008
72731,380510,7980,2009
72733,1057500,22954,2009
72737,780521,10198,2009
72741,780511,26171,2009
72762,913354,4597,2009
72764,936471,37190,2009
72787,1023500,20606,2009
72822,1031947,57654,2007
72833,448993,18175,2008
72913,1421032,46886,2009
72919,1314228,24438,2009
72927,419704,14704,2007
72947,1305714,26032,2009
72953,976026,16576,2007
72958,1129428,19197,2008
72960,1527679,23947,2009
72980,1068678,25968,2009
72998,499549,19995,2009
73000,875034,10197,2009
73015,1230414,22897,2009
73017,988045,10528,2009
73023,1263670,25196,2009
73027,824758,36811,2009
73042,1231580,23398,2009
73049,1086216,28520,2009
73051,499375,15772,2007
73089,1183251,25137,2009
73101,1242545,18898,2009
73133,1185384,41886,2008
73135,790676,24050,2007
73168,806203,25769,2009
73170,986213,14159,2007
73211,1226681,23963,2008
73226,1144866,26465,2008
73232,847167,16204,2007
73240,944114,148077,2007
73266,403702,22327,2009
73268,433362,19901,2010
73270,1206488,28644,2009
73276,1300563,24458,2009
73290,1028532,28178,2009
73319,1216492,25195,2010
73321,1037705,20504,2010
73323,1343097,33613,2009
73344,1235166,21575,2009
73386,976246,25927,2009
73392,1503769,28227,2009
73413,1185431,26820,2009
73416,1143891,119905,2008
73469,949815,26765,2007
73488,806027,1450,2009
73492,1002539,101006,2008
73504,781435,46335,2007
73511,892767,18476,2009
73515,472050,20107,2008
73523,1224153,12161,2008
73572,1233219,44027,2009
73587,1244668,31175,2009
73590,929412,22274,2008
73664,944834,10800,2008
73668,906783,277622,2008
73681,1320082,25205,2009
73708,1379667,17602,2009
73710,1247703,14981,2008
73718,974613,17606,2008
73730,1393000,25594,2009
73741,1182921,25602,2009
73744,1380130,40660,2010
73754,1334556,101376,2008
73776,995029,15930,2007
73804,463872,2395,2008
73808,1190539,13855,2008
73820,841108,5761,2007
73829,1350498,17911,2009
73831,1499228,32559,2009
73858,918511,13358,2007
73860,1266029,33511,2009
73862,1149400,27182,2007
73868,1104694,29110,2007
73870,1235448,23410,2009
73872,1491605,266740,2009
73881,1187043,20453,2009
73885,948544,16095,2008
73929,1038686,22894,2010
73983,1187044,27567,2009
74014,1194620,26752,2008
74064,1170391,21033,2009
74111,950739,13522,2008
74115,1472122,31156,2010
74131,1244659,27569,2010
74135,1404661,62775,2009
74139,365675,8349,2008
74148,1286821,33295,2008
74150,1084955,29501,2009
74154,1185416,13477,2010
74156,1226273,12201,2010
74204,969269,14016,2007
74228,1187064,26466,2009
74275,1045772,8952,2009
74284,1230155,202855,2009
74287,1219336,33159,2009
74317,1530487,51675,2007
74327,926759,12169,2008
74330,1415300,50663,2009
74355,1133993,27989,2009
74370,1172994,25983,2009
74416,1232776,24469,2009
74428,1027658,7344,2008
74450,817230,32856,2010
74452,780653,7978,2010
74456,819755,60086,2008
74458,1130884,11324,2010
74475,1221141,8898,2008
74480,1049405,17334,2008
74484,1212974,26715,2009
74486,790799,19311,2008
74488,1235796,38448,2009
74493,1289437,20047,2009
74504,1364487,55522,2009
74508,844330,13949,2007
74510,1216487,24253,2009
74530,814255,32657,2010
74532,1385867,23742,2010
74541,1337032,27561,2009
74545,1139328,11439,2010
74553,485601,26963,2009
74573,1183921,32868,2009
74580,1273678,23172,2010
74582,1220628,30128,2009
74595,1210039,41894,2010
74621,1241316,32124,2009
74624,1186830,26428,2009
74641,1146325,12273,2008
74647,1220220,22805,2009
74649,886531,79519,2008
74653,1075419,20083,2009
74668,1247640,15357,2009
74675,1380232,408956,2010
74677,1352852,18489,2009
74679,1433856,nan,2010
74685,455407,29427,2010
74688,989757,22971,2010
74696,1512201,45576,2009
74698,808510,23023,2010
74701,1232790,29785,2008
74731,1087842,14235,2007
74733,478813,71370,2007
74740,1016301,5595,2007
74748,1094275,32092,2007
74750,1245112,10664,2009
74787,1188996,26022,2010
74789,1014759,12155,2010
74791,1433540,40623,2009
74795,947810,22972,2010
74818,914837,29182,2009
74827,1077262,24424,2009
74851,1179034,26389,2010
74864,1319733,20618,2009
74868,1235124,23488,2009
74916,1234654,27583,2010
74944,1210042,26390,2010
74946,815236,34016,2010
74948,1289406,25941,2009
74967,768218,20471,2008
75335,817544,18514,2007
75341,1403981,23169,2010
75362,1297945,19969,2009
75386,1029241,16350,2008
75389,445939,15846,2008
75392,920470,14765,2008
75395,1323045,44363,2010
75404,1134674,34592,2009
75406,1247371,26430,2009
75425,1134854,29426,2009
75446,1104083,31299,2008
75803,1305583,34563,2010
75805,1038919,27573,2010
75808,1311699,32678,2009
75813,1151359,12834,2009
75816,1247704,31723,2009
75927,1053830,45921,2008
75929,368563,33788,2009
75983,844457,16436,2008
75985,1053424,31867,2010
76030,795351,28355,2009
76049,443524,194931,2008
76051,1043451,20027,2009
76054,765128,36970,2009
76056,1328634,19616,2009
76060,1135525,34423,2009
76077,1231587,23048,2010
76079,1352824,28211,2009
76087,1264914,19152,2008
76091,1216496,30018,2009
76093,892769,10191,2010
76111,1360860,37181,2009
76119,806147,15544,2008
76130,1288403,28510,2009
76143,1181927,21467,2009
76145,847520,24499,2007
76147,762105,20825,2009
76156,1149363,52637,2009
76158,1371630,25053,2009
76173,1149361,27936,2009
76175,800320,18823,2010
76210,1303828,34769,2009
76217,1445202,39830,2010
76244,1319694,35939,2009
76251,1250777,23483,2010
76255,844948,16686,2007
76258,1010265,15973,2008
76272,1238291,16759,2009
76293,1279935,35056,2010
76317,838247,36419,2009
76533,977646,nan,2008
76680,462219,22419,2007
76699,1183697,40855,2008
76716,411323,18273,2008
76729,1281374,35689,2009
76731,1519402,166375,2009
76736,903622,34784,2007
76738,1583323,52903,2010
76747,783767,11801,2007
76751,1033467,25572,2007
76753,1390535,34583,2010
76763,1017451,27586,2010
76770,1422758,15323,2007
76778,1303889,33226,2008
76818,1267160,19939,2008
76832,960066,116983,2009
76862,783515,19587,2007
76864,1479676,68987,2009
76866,1014809,36124,2008
76873,1269734,20781,2009
77146,810868,1912,2007
77154,1159961,47813,2009
77156,1116182,14766,2008
77177,884762,141714,2008
77181,1358383,31869,2008
77191,1321509,34803,2010
77201,862467,37861,2009
77206,1196141,33217,2010
77208,964586,29989,2008
77233,1039647,36443,2007
77240,1226236,41110,2009
77259,1520496,31687,2009
77264,1083845,20497,2007
77266,445953,12411,2008
77296,790721,20478,2007
77307,1379182,38810,2009
77312,791303,12408,2008
77316,1124052,21345,2009
77328,1259574,61917,2009
77330,1260581,61919,2009
77339,1226752,45663,2009
77353,1217243,12166,2008
77357,1452291,36325,2009
77359,1259573,61920,2009
77364,480255,34813,2010
77414,1294226,35690,2010
77421,1336617,39053,2010
77427,1467304,37169,2009
77455,1587707,39452,2010
77479,1027091,40594,2008
77540,970452,32985,2009
77561,1228705,10138,2010
77596,1483831,32084,2009
77629,1584813,45615,2010
77665,1392197,38579,2010
77667,1470023,37931,2010
77672,1106860,27004,2010
77709,1056437,15877,2008
77731,1329454,18899,2009
77770,1538503,211877,2009
77772,1249294,17005,2008
77774,956101,26694,2009
77780,1219836,37178,2009
77788,808285,5178,2009
77795,381940,34069,2009
77798,1179056,23437,2010
77800,1341167,37495,2010
77810,1111890,19173,2008
77816,1237900,42910,2008
77818,1376195,43090,2010
77820,492389,35169,2010
77829,1355640,41116,2009
77831,1241338,25659,2008
77833,1640680,37828,2010
77837,1132623,36950,2010
77841,1210106,37565,2009
77843,1379177,38542,2009
77866,955308,20662,2010
77883,1428457,60677,2009
77893,1368116,34626,2009
77907,1546653,52249,2009
77944,1333631,36432,2009
77947,1524539,35572,2009
77966,1284028,20311,2009
77968,1249414,81589,2007
77979,1042424,8929,2008
77981,491044,7346,2008
78000,773318,96287,2007
78019,479341,18516,2008
78032,1331307,26587,2009
78034,1196204,36801,2010
78039,1120985,46705,2010
78041,1103153,37821,2010
78088,1462758,26388,2010
78090,1235072,44878,2008
78097,1288645,39024,2009
78099,1459026,38307,2009
78103,472562,30527,2007
78105,473075,9543,2010
78116,878835,40247,2010
78128,1425257,37034,2010
78130,1327200,35197,2009
78132,1038011,36686,2009
78140,1479380,115064,2008
78142,1081935,25846,2009
78174,1261945,37786,2010
78192,1263679,22241,2008
78201,1166110,58086,2008
78207,790627,29151,2009
78209,1226229,32823,2010
78211,1278124,29923,2009
78218,914863,38199,2010
78247,1546036,36736,2010
78251,1247657,35217,2010
78264,1212436,34806,2010
78266,1017460,37707,2009
78268,1422122,39376,2009
78278,1426378,51413,2009
78290,403645,38318,2010
78308,905329,29272,2007
78313,1126596,13058,2008
78316,892318,37056,2010
78332,1263778,38846,2008
78335,995747,73576,2007
78337,790612,32830,2007
78342,857275,27735,2009
78344,997246,54254,2008
78349,1258197,29917,2009
78370,1057581,19713,2008
78408,485272,25869,2007
78410,1392744,30695,2010
78422,887745,28871,2007
78442,1225703,31041,2009
78445,1035730,12832,2008
78459,1370889,39246,2009
78461,1242539,33116,2009
78467,1075747,20533,2010
78469,429493,34544,2010
78488,1391544,19276,2009
78499,435761,10193,2010
78517,1568150,41397,2010
78534,1016321,39641,2009
78536,1198385,35164,2009
78557,1227762,25868,2009
78559,1239357,94840,2009
78574,1399683,39013,2010
78579,1135095,162880,2009
78585,1165253,8652,2008
78606,1075113,18897,2009
78633,1540814,44999,2010
78635,1145479,41142,2009
78637,892791,10192,2010
78640,1007018,24663,2009
78642,1244588,24797,2009
78653,1204773,33809,2009
78658,974544,56809,2007
78679,954947,37414,2010
78681,1493886,44680,2009
78701,942891,16890,2008
78703,1179794,39545,2009
78717,1134665,120529,2008
78719,1236182,61835,2009
78727,1187046,16878,2008
78729,813980,13989,2008
78746,1144539,40819,2009
78748,1339635,68701,2009
78759,1117646,45371,2010
78772,1325004,24021,2010
78774,1294213,36691,2009
78776,1315214,39334,2009
78827,1355623,41499,2009
78829,1157685,40215,2008
78834,1291548,33913,2009
78836,1191111,34647,2009
78838,1034302,18530,2009
78856,1189345,27865,2008
78871,1381773,65043,2010
78873,1570417,32866,2010
78885,770814,42891,2008
78893,938283,10196,2010
78919,1166810,28478,2009
78934,806686,3037,2007
78959,1217616,15102,2009
78961,993841,24963,2009
78974,1594971,nan,2010
78976,1609157,40636,2010
78984,1288633,34703,2009
79057,1424381,34851,2010
79060,860866,8471,2007
79063,1345488,45622,2009
79073,1333667,37659,2009
79091,1323594,20352,2010
79104,1235404,58781,2009
79106,815182,142052,2009
79132,1375666,27205,2010
79134,1375670,38365,2010
79136,1101048,64861,2008
79139,963966,27022,2010
79185,1013743,37834,2010
79187,1226232,32395,2009
79203,446750,4556,2007
79222,1438437,41522,2009
79224,1155076,38575,2010
79226,1247662,39037,2009
79230,954990,22556,2008
79242,842926,39781,2010
79244,1001540,26350,2009
79251,1273235,73861,2010
79254,1319569,61222,2008
79259,1248971,40850,2009
79293,944835,27576,2010
79299,874957,nan,2008
79318,1396557,42918,2009
79329,1259583,24487,2009
79346,1236247,20996,2008
79357,485947,31011,2009
79402,1068669,26796,2008
79428,427152,38778,2010
79430,1484522,40428,2010
79463,1415283,35019,2010
79467,1277728,17631,2008
79505,1252610,26584,2009
79515,1570966,32497,2010
79523,415127,31262,2007
79539,1118045,41483,2009
79541,1264904,31203,2009
79545,1352369,27297,2009
79547,1002561,39303,2009
79551,1104126,21900,2008
79553,1386932,37472,2010
79570,1159712,63075,2010
79572,493949,38843,2010
79588,1438254,37950,2010
79590,1205535,24122,2009
79592,1386588,27581,2010
79599,1268987,41135,2010
79601,1513713,37570,2009
79633,479937,13221,2008
79636,479074,18848,2007
79663,1217070,33195,2009
79684,437405,39414,2009
79686,870210,42039,2009
79692,1534397,37700,2009
79695,1320253,27578,2010
79702,446029,22538,2010
79720,1313092,44629,2010
79723,1294161,44770,2009
79725,1295068,46391,2008
79739,1424062,67367,2009
79741,1125387,96108,2010
79760,1419318,30966,2009
79767,1058743,40818,2008
79769,1291465,37951,2010
79796,1020558,23759,2010
79798,1424797,26280,2009
79800,808526,39800,2009
79802,1022606,8900,2008
79807,458455,9503,2009
79824,1020938,44737,2010
79842,1671630,79829,2010
79848,832318,19874,2009
79850,1548865,44806,2010
79860,997152,43549,2010
79863,816436,14138,2007
79866,1474312,nan,2009
79868,1220214,38150,2009
79870,1280015,47912,2010
79879,464154,43593,2010
79895,1179025,35552,2010
79897,1194263,44718,2009
79899,1519656,104831,2009
79901,1500496,67381,2009
79910,1059925,26035,2009
79912,1202514,25474,2009
79914,1145144,16346,2008
79916,1223975,33774,2008
79927,1087890,15952,2008
79929,1346961,39563,2009
79946,1285309,41479,2009
79972,1183672,41248,2009
79974,1351224,29538,2010
79980,1322282,42850,2009
79987,1329457,31900,2010
79994,1156143,37842,2009
79996,1107816,29159,2009
80026,411951,42194,2010
80054,1394383,37259,2010
80094,1320244,38358,2010
80126,1440728,27579,2010
80137,1587373,96451,2010
80162,1183276,37905,2009
80166,889573,41210,2010
80183,1060234,57816,2008
80185,1558250,40663,2010
80193,1609145,139433,2010
80195,1333657,121471,2009
80204,1539086,103745,2010
80208,1233611,39786,2008
80210,903943,50641,2008
80219,985694,23631,2010
80222,1193631,41233,2010
80230,1083853,44255,2009
80233,1315419,39240,2010
80235,1264074,50338,2008
80241,1322312,38073,2010
80243,1168773,76237,2008
80271,1059790,44222,2010
80281,1351630,13585,2008
80321,1137999,31549,2009
80337,1333117,55063,2009
80339,1135500,22681,2009
80350,1666186,40264,2010
80354,1255955,28938,2009
80361,1024733,4204,2008
80363,1220634,35791,2010
80374,1410261,42430,2009
80376,1328913,35716,2010
80398,1167638,37645,2010
80405,846017,32151,2007
80430,1008017,8886,2008
80454,1428453,60678,2010
80463,1285016,37799,2010
80476,996967,15527,2008
80489,840361,23168,2010
80498,1328867,85819,2010
80500,1135922,15834,2008
80549,1282140,37735,2010
80551,879870,38167,2010
80553,1049402,38568,2010
80557,1047449,45778,2010
80560,1137439,18046,2008
80562,795463,27442,2008
80572,1356864,43939,2010
80582,912586,60076,2007
80584,1067733,15179,2008
80586,817177,43949,2010
80588,1433813,44992,2010
80590,1027718,33909,2010
80615,1219342,41216,2010
80617,1287468,39691,2010
80653,1105512,35219,2009
80655,1562847,72913,2010
80680,1604900,40911,2010
80693,804497,43923,2010
80713,1212456,71575,2009
80715,1511400,159186,2010
80727,1251757,38842,2009
80729,1132193,45261,2009
80733,1189076,22136,2009
80761,902967,36569,2008
80763,1276105,27023,2009
80768,1103248,nan,2008
80775,1486190,38961,2010
80779,1301990,45077,2010
80781,1493279,116581,2009
80789,1346983,52221,2009
80818,892096,33009,2008
80820,1447793,46198,2010
80825,834102,18178,2007
80831,1228987,41402,2010
80834,1727587,45745,2010
80836,1254207,10378,2008
80839,1028576,39486,2010
80844,816556,27374,2008
80846,1314655,44040,2010
80858,1414382,38303,2010
80860,1055292,38408,2010
80862,1584016,42296,2010
80864,1182350,38031,2010
80870,1260567,45729,2009
80880,1423995,44113,2010
80891,1176252,173672,2009
80906,1645089,44639,2010
80908,1315962,43619,2009
80917,1470827,43933,2010
80928,1646887,41994,2010
80939,1244754,45094,2010
80947,1148165,38415,2009
80967,1196165,98115,2009
80969,1334260,42188,2010
81000,959282,9577,2007
81014,1093369,20034,2009
81018,775489,41201,2010
81020,1442519,19597,2009
81027,834170,46847,2007
81031,1065318,16015,2008
81041,899138,20263,2009
81049,1114690,50834,2007
81064,1009014,206577,2007
81069,1209364,39933,2009
81075,1247696,46756,2009
81080,1400526,46812,2010
81083,1523483,46837,2010
81087,886539,16344,2009
81090,1045642,38124,2009
81094,922522,35379,2007
81100,1099932,214430,2007
81104,1542411,75341,2009
81111,1447508,44549,2010
81132,1612774,45649,2010
81138,445054,39681,2010
81140,1179069,41505,2010
81142,326965,40048,2009
